Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
93	12.0000	0.9510	0.9472
94	16.0000	1.2680	1.2629
95	12.0000	0.9510	0.9472
96	8.0000	0.6340	0.6315
97	10.0000	0.7925	0.7893
98	6.0000	0.4755	0.4736
99	10.0000	0.7925	0.7893
100	12.0000	0.9510	0.9472
101	3.0000	0.2378	0.2368
102	14.0000	1.1095	1.1051
103	12.0000	0.9510	0.9472
104	10.0000	0.7925	0.7893
105	12.0000	0.9510	0.9472
106	9.0000	0.7133	0.7104
107	14.0000	1.1095	1.1051
108	14.0000	1.1095	1.1051
109	6.0000	0.4755	0.4736
110	14.0000	1.1095	1.1051
111	12.0000	0.9510	0.9472
112	8.0000	0.6340	0.6315
113	9.0000	0.7133	0.7104
114	13.0000	1.0303	1.0261
115	12.0000	0.9510	0.9472
116	11.0000	0.8718	0.8683
117	10.0000	0.7925	0.7893
118	14.0000	1.1095	1.1051
119	14.0000	1.1095	1.1051
120	14.0000	1.1095	1.1051
121	14.0000	1.1095	1.1051
122	10.0000	0.7925	0.7893
123	11.0000	0.8718	0.8683
124	14.0000	1.1095	1.1051
125	14.0000	1.1095	1.1051
126	14.0000	1.1095	1.1051
127	9.0000	0.7133	0.7104
128	13.0000	1.0303	1.0261
129	10.0000	0.7925	0.7893
130	7.0000	0.5548	0.5525
131	8.0000	0.6340	0.6315
132	12.0000	0.9510	0.9472
133	12.0000	0.9510	0.9472
134	10.0000	0.7925	0.7893
135	10.0000	0.7925	0.7893
136	14.0000	1.1095	1.1051
137	12.0000	0.9510	0.9472
138	10.0000	0.7925	0.7893
139	10.0000	0.7925	0.7893
140	8.0000	0.6340	0.6315
141	10.0000	0.7925	0.7893
142	16.0000	1.2680	1.2629
143	12.0000	0.9510	0.9472
144	16.0000	1.2680	1.2629
145	12.0000	0.9510	0.9472
146	12.0000	0.9510	0.9472
147	14.0000	1.1095	1.1051
148	13.0000	1.0303	1.0261
149	12.0000	0.9510	0.9472
150	8.0000	0.6340	0.6315
151	14.0000	1.1095	1.1051
152	7.0000	0.5548	0.5525
153	8.0000	0.6340	0.6315
154	12.0000	0.9510	0.9472
155	11.0000	0.8718	0.8683
156	14.0000	1.1095	1.1051
157	10.0000	0.7925	0.7893
158	12.0000	0.9510	0.9472
159	12.0000	0.9510	0.9472
160	9.0000	0.7133	0.7104
161	14.0000	1.1095	1.1051
162	7.0000	0.5548	0.5525
163	14.0000	1.1095	1.1051
164	8.0000	0.6340	0.6315
165	12.0000	0.9510	0.9472
166	12.0000	0.9510	0.9472
167	12.0000	0.9510	0.9472
168	7.0000	0.5548	0.5525
169	14.0000	1.1095	1.1051
170	10.0000	0.7925	0.7893
171	12.0000	0.9510	0.9472
172	11.0000	0.8718	0.8683
173	14.0000	1.1095	1.1051
174	12.0000	0.9510	0.9472
175	14.0000	1.1095	1.1051
176	8.0000	0.6340	0.6315
177	14.0000	1.1095	1.1051
178	14.0000	1.1095	1.1051
179	9.0000	0.7133	0.7104
180	6.0000	0.4755	0.4736
181	10.0000	0.7925	0.7893
182	10.0000	0.7925	0.7893
183	10.0000	0.7925	0.7893
184	13.0000	1.0303	1.0261
185	12.0000	0.9510	0.9472
186	6.0000	0.4755	0.4736
187	16.0000	1.2680	1.2629
188	12.0000	0.9510	0.9472
189	12.0000	0.9510	0.9472
190	12.0000	0.9510	0.9472
191	12.0000	0.9510	0.9472
192	12.0000	0.9510	0.9472
193	11.0000	0.8718	0.8683
194	12.0000	0.9510	0.9472
195	12.0000	0.9510	0.9472
196	14.0000	1.1095	1.1051
197	13.0000	1.0303	1.0261
198	12.0000	0.9510	0.9472
199	12.0000	0.9510	0.9472
200	10.0000	0.7925	0.7893
201	12.0000	0.9510	0.9472
202	9.0000	0.7133	0.7104
203	9.0000	0.7133	0.7104
204	12.0000	0.9510	0.9472
205	12.0000	0.9510	0.9472
206	10.0000	0.7925	0.7893
207	10.0000	0.7925	0.7893
208	8.0000	0.6340	0.6315
209	10.0000	0.7925	0.7893
210	10.0000	0.7925	0.7893
211	11.0000	0.8718	0.8683
212	12.0000	0.9510	0.9472
213	12.0000	0.9510	0.9472
214	14.0000	1.1095	1.1051
215	12.0000	0.9510	0.9472
216	12.0000	0.9510	0.9472
217	8.0000	0.6340	0.6315
218	10.0000	0.7925	0.7893
219	12.0000	0.9510	0.9472
220	10.0000	0.7925	0.7893
221	14.0000	1.1095	1.1051
222	10.0000	0.7925	0.7893
223	14.0000	1.1095	1.1051
224	12.0000	0.9510	0.9472
225	10.0000	0.7925	0.7893
226	8.0000	0.6340	0.6315
227	10.0000	0.7925	0.7893
228	13.0000	1.0303	1.0261
229	12.0000	0.9510	0.9472
230	10.0000	0.7925	0.7893
231	12.0000	0.9510	0.9472
232	12.0000	0.9510	0.9472
233	6.0000	0.4755	0.4736
234	14.0000	1.1095	1.1051
235	11.0000	0.8718	0.8683
236	14.0000	1.1095	1.1051
237	14.0000	1.1095	1.1051
238	7.0000	0.5548	0.5525
239	10.0000	0.7925	0.7893
240	12.0000	0.9510	0.9472
241	9.0000	0.7133	0.7104
242	12.0000	0.9510	0.9472
243	12.0000	0.9510	0.9472
244	10.0000	0.7925	0.7893
245	12.0000	0.9510	0.9472
246	12.0000	0.9510	0.9472
247	14.0000	1.1095	1.1051
248	8.0000	0.6340	0.6315
249	10.0000	0.7925	0.7893
250	12.0000	0.9510	0.9472
251	11.0000	0.8718	0.8683
252	12.0000	0.9510	0.9472
253	10.0000	0.7925	0.7893
254	10.0000	0.7925	0.7893
255	14.0000	1.1095	1.1051
256	12.0000	0.9510	0.9472
257	12.0000	0.9510	0.9472
258	12.0000	0.9510	0.9472
259	9.0000	0.7133	0.7104
260	10.0000	0.7925	0.7893
261	10.0000	0.7925	0.7893
262	10.0000	0.7925	0.7893
263	10.0000	0.7925	0.7893
264	12.0000	0.9510	0.9472
265	14.0000	1.1095	1.1051
266	10.0000	0.7925	0.7893
267	10.0000	0.7925	0.7893
268	8.0000	0.6340	0.6315
269	12.0000	0.9510	0.9472
270	8.0000	0.6340	0.6315
271	8.0000	0.6340	0.6315
272	11.0000	0.8718	0.8683
273	11.0000	0.8718	0.8683
274	11.0000	0.8718	0.8683
275	13.0000	1.0303	1.0261
276	10.0000	0.7925	0.7893
277	10.0000	0.7925	0.7893
278	13.0000	1.0303	1.0261
279	14.0000	1.1095	1.1051
280	14.0000	1.1095	1.1051
281	12.0000	0.9510	0.9472
282	12.0000	0.9510	0.9472
283	12.0000	0.9510	0.9472
284	9.0000	0.7133	0.7104
285	13.0000	1.0303	1.0261
286	10.0000	0.7925	0.7893
287	12.0000	0.9510	0.9472
288	12.0000	0.9510	0.9472
289	10.0000	0.7925	0.7893
290	10.0000	0.7925	0.7893
291	12.0000	0.9510	0.9472
292	12.0000	0.9510	0.9472
293	12.0000	0.9510	0.9472
294	10.0000	0.7925	0.7893
295	14.0000	1.1095	1.1051
296	8.0000	0.6340	0.6315
297	14.0000	1.1095	1.1051
298	10.0000	0.7925	0.7893
299	14.0000	1.1095	1.1051
300	10.0000	0.7925	0.7893
301	14.0000	1.1095	1.1051
302	12.0000	0.9510	0.9472
303	12.0000	0.9510	0.9472
304	8.0000	0.6340	0.6315
305	10.0000	0.7925	0.7893
306	14.0000	1.1095	1.1051
307	12.0000	0.9510	0.9472
308	10.0000	0.7925	0.7893
309	8.0000	0.6340	0.6315
310	12.0000	0.9510	0.9472
311	6.0000	0.4755	0.4736
312	14.0000	1.1095	1.1051
313	10.0000	0.7925	0.7893
314	12.0000	0.9510	0.9472
315	14.0000	1.1095	1.1051
316	14.0000	1.1095	1.1051
317	12.0000	0.9510	0.9472
318	12.0000	0.9510	0.9472
319	12.0000	0.9510	0.9472
320	14.0000	1.1095	1.1051
321	16.0000	1.2680	1.2629
322	12.0000	0.9510	0.9472
323	12.0000	0.9510	0.9472
324	12.0000	0.9510	0.9472
325	7.0000	0.5548	0.5525
326	6.0000	0.4755	0.4736
327	11.0000	0.8718	0.8683
328	12.0000	0.9510	0.9472
329	12.0000	0.9510	0.9472
330	14.0000	1.1095	1.1051
331	14.0000	1.1095	1.1051
332	14.0000	1.1095	1.1051
333	12.0000	0.9510	0.9472
334	8.0000	0.6340	0.6315
335	14.0000	1.1095	1.1051
336	7.0000	0.5548	0.5525
337	16.0000	1.2680	1.2629
338	13.0000	1.0303	1.0261
339	12.0000	0.9510	0.9472
340	11.0000	0.8718	0.8683
341	12.0000	0.9510	0.9472
342	11.0000	0.8718	0.8683
343	16.0000	1.2680	1.2629
344	11.0000	0.8718	0.8683
345	10.0000	0.7925	0.7893
346	10.0000	0.7925	0.7893
347	12.0000	0.9510	0.9472
348	9.0000	0.7133	0.7104
349	10.0000	0.7925	0.7893
350	7.0000	0.5548	0.5525
351	12.0000	0.9510	0.9472
352	10.0000	0.7925	0.7893
353	7.0000	0.5548	0.5525
354	10.0000	0.7925	0.7893
355	10.0000	0.7925	0.7893
356	12.0000	0.9510	0.9472
357	14.0000	1.1095	1.1051
358	10.0000	0.7925	0.7893
359	10.0000	0.7925	0.7893
360	12.0000	0.9510	0.9472
361	10.0000	0.7925	0.7893
362	12.0000	0.9510	0.9472
363	13.0000	1.0303	1.0261
364	10.0000	0.7925	0.7893
365	14.0000	1.1095	1.1051
366	11.0000	0.8718	0.8683
367	9.0000	0.7133	0.7104
368	10.0000	0.7925	0.7893
369	14.0000	1.1095	1.1051
370	13.0000	1.0303	1.0261
371	10.0000	0.7925	0.7893
372	10.0000	0.7925	0.7893
373	13.0000	1.0303	1.0261
374	12.0000	0.9510	0.9472
375	7.0000	0.5548	0.5525
376	10.0000	0.7925	0.7893
377	12.0000	0.9510	0.9472
378	10.0000	0.7925	0.7893
379	12.0000	0.9510	0.9472
380	12.0000	0.9510	0.9472
381	12.0000	0.9510	0.9472
382	8.0000	0.6340	0.6315
383	8.0000	0.6340	0.6315
384	10.0000	0.7925	0.7893
385	11.0000	0.8718	0.8683
386	12.0000	0.9510	0.9472
387	12.0000	0.9510	0.9472
388	14.0000	1.1095	1.1051
389	12.0000	0.9510	0.9472
390	8.0000	0.6340	0.6315
391	10.0000	0.7925	0.7893
392	8.0000	0.6340	0.6315
393	13.0000	1.0303	1.0261
394	10.0000	0.7925	0.7893
395	12.0000	0.9510	0.9472
396	14.0000	1.1095	1.1051
397	14.0000	1.1095	1.1051
398	14.0000	1.1095	1.1051
399	8.0000	0.6340	0.6315
400	12.0000	0.9510	0.9472
401	14.0000	1.1095	1.1051
402	14.0000	1.1095	1.1051
403	10.0000	0.7925	0.7893
404	14.0000	1.1095	1.1051
405	8.0000	0.6340	0.6315
406	12.0000	0.9510	0.9472
407	14.0000	1.1095	1.1051
408	8.0000	0.6340	0.6315
409	9.0000	0.7133	0.7104
410	11.0000	0.8718	0.8683
411	11.0000	0.8718	0.8683
412	10.0000	0.7925	0.7893
413	12.0000	0.9510	0.9472
414	14.0000	1.1095	1.1051
415	12.0000	0.9510	0.9472
416	12.0000	0.9510	0.9472
417	12.0000	0.9510	0.9472
418	13.0000	1.0303	1.0261
419	9.0000	0.7133	0.7104
420	12.0000	0.9510	0.9472
421	12.0000	0.9510	0.9472
422	11.0000	0.8718	0.8683
423	12.0000	0.9510	0.9472
424	10.0000	0.7925	0.7893
425	14.0000	1.1095	1.1051
426	12.0000	0.9510	0.9472
427	12.0000	0.9510	0.9472
428	8.0000	0.6340	0.6315
429	14.0000	1.1095	1.1051
430	11.0000	0.8718	0.8683
431	14.0000	1.1095	1.1051
432	12.0000	0.9510	0.9472
433	9.0000	0.7133	0.7104
434	11.0000	0.8718	0.8683
435	10.0000	0.7925	0.7893
436	14.0000	1.1095	1.1051
437	14.0000	1.1095	1.1051
438	14.0000	1.1095	1.1051
439	8.0000	0.6340	0.6315
440	12.0000	0.9510	0.9472
441	9.0000	0.7133	0.7104
442	10.0000	0.7925	0.7893
443	13.0000	1.0303	1.0261
444	12.0000	0.9510	0.9472
445	11.0000	0.8718	0.8683
446	14.0000	1.1095	1.1051
447	10.0000	0.7925	0.7893
448	9.0000	0.7133	0.7104
449	12.0000	0.9510	0.9472
450	14.0000	1.1095	1.1051
451	13.0000	1.0303	1.0261
452	13.0000	1.0303	1.0261
453	10.0000	0.7925	0.7893
454	13.0000	1.0303	1.0261
455	8.0000	0.6340	0.6315
456	9.0000	0.7133	0.7104
457	9.0000	0.7133	0.7104
458	12.0000	0.9510	0.9472
459	10.0000	0.7925	0.7893
460	10.0000	0.7925	0.7893
461	10.0000	0.7925	0.7893
462	7.0000	0.5548	0.5525
463	12.0000	0.9510	0.9472
464	9.0000	0.7133	0.7104
465	8.0000	0.6340	0.6315
466	10.0000	0.7925	0.7893
467	6.0000	0.4755	0.4736
468	12.0000	0.9510	0.9472
469	12.0000	0.9510	0.9472
470	16.0000	1.2680	1.2629
471	12.0000	0.9510	0.9472
472	12.0000	0.9510	0.9472
473	12.0000	0.9510	0.9472
474	12.0000	0.9510	0.9472
475	14.0000	1.1095	1.1051
476	8.0000	0.6340	0.6315
477	6.0000	0.4755	0.4736
478	12.0000	0.9510	0.9472
479	11.0000	0.8718	0.8683
480	8.0000	0.6340	0.6315
481	12.0000	0.9510	0.9472
482	9.0000	0.7133	0.7104
483	10.0000	0.7925	0.7893
484	14.0000	1.1095	1.1051
485	13.0000	1.0303	1.0261
486	13.0000	1.0303	1.0261
487	10.0000	0.7925	0.7893
488	12.0000	0.9510	0.9472
489	14.0000	1.1095	1.1051
490	14.0000	1.1095	1.1051
491	8.0000	0.6340	0.6315
492	8.0000	0.6340	0.6315
493	12.0000	0.9510	0.9472
494	12.0000	0.9510	0.9472
495	8.0000	0.6340	0.6315
496	11.0000	0.8718	0.8683
497	8.0000	0.6340	0.6315
498	12.0000	0.9510	0.9472
499	12.0000	0.9510	0.9472
500	10.0000	0.7925	0.7893
501	12.0000	0.9510	0.9472
502	10.0000	0.7925	0.7893
503	12.0000	0.9510	0.9472
504	14.0000	1.1095	1.1051
505	12.0000	0.9510	0.9472
506	13.0000	1.0303	1.0261
507	14.0000	1.1095	1.1051
508	12.0000	0.9510	0.9472
509	14.0000	1.1095	1.1051
510	9.0000	0.7133	0.7104
511	8.0000	0.6340	0.6315
512	10.0000	0.7925	0.7893
513	9.0000	0.7133	0.7104
514	8.0000	0.6340	0.6315
515	12.0000	0.9510	0.9472
516	14.0000	1.1095	1.1051
517	12.0000	0.9510	0.9472
518	10.0000	0.7925	0.7893
519	9.0000	0.7133	0.7104
520	10.0000	0.7925	0.7893
521	12.0000	0.9510	0.9472
522	7.0000	0.5548	0.5525
523	10.0000	0.7925	0.7893
524	14.0000	1.1095	1.1051
525	10.0000	0.7925	0.7893
526	12.0000	0.9510	0.9472
527	9.0000	0.7133	0.7104
528	10.0000	0.7925	0.7893
529	10.0000	0.7925	0.7893
530	14.0000	1.1095	1.1051
531	10.0000	0.7925	0.7893
532	8.0000	0.6340	0.6315
533	11.0000	0.8718	0.8683
534	10.0000	0.7925	0.7893
535	9.0000	0.7133	0.7104
536	9.0000	0.7133	0.7104
537	13.0000	1.0303	1.0261
538	12.0000	0.9510	0.9472
539	12.0000	0.9510	0.9472
540	9.0000	0.7133	0.7104
541	10.0000	0.7925	0.7893
542	14.0000	1.1095	1.1051
543	12.0000	0.9510	0.9472
544	12.0000	0.9510	0.9472
545	12.0000	0.9510	0.9472
546	3.0000	0.2378	0.2368
547	12.0000	0.9510	0.9472
548	10.0000	0.7925	0.7893
549	11.0000	0.8718	0.8683
550	12.0000	0.9510	0.9472
551	11.0000	0.8718	0.8683
552	12.0000	0.9510	0.9472
553	12.0000	0.9510	0.9472
554	10.0000	0.7925	0.7893
555	10.0000	0.7925	0.7893
556	12.0000	0.9510	0.9472
557	12.0000	0.9510	0.9472
558	14.0000	1.1095	1.1051
559	14.0000	1.1095	1.1051
560	7.0000	0.5548	0.5525
561	10.0000	0.7925	0.7893
562	9.0000	0.7133	0.7104
563	14.0000	1.1095	1.1051
564	12.0000	0.9510	0.9472
565	6.0000	0.4755	0.4736
566	12.0000	0.9510	0.9472
567	10.0000	0.7925	0.7893
568	6.0000	0.4755	0.4736
569	8.0000	0.6340	0.6315
570	8.0000	0.6340	0.6315
571	8.0000	0.6340	0.6315
572	12.0000	0.9510	0.9472
573	10.0000	0.7925	0.7893
574	13.0000	1.0303	1.0261
575	13.0000	1.0303	1.0261
576	7.0000	0.5548	0.5525
577	10.0000	0.7925	0.7893
578	6.0000	0.4755	0.4736
579	14.0000	1.1095	1.1051
580	12.0000	0.9510	0.9472
581	10.0000	0.7925	0.7893
582	10.0000	0.7925	0.7893
583	12.0000	0.9510	0.9472
584	13.0000	1.0303	1.0261
585	12.0000	0.9510	0.9472
586	9.0000	0.7133	0.7104
587	12.0000	0.9510	0.9472
588	11.0000	0.8718	0.8683
589	14.0000	1.1095	1.1051
590	11.0000	0.8718	0.8683
591	12.0000	0.9510	0.9472
592	10.0000	0.7925	0.7893
593	9.0000	0.7133	0.7104
594	11.0000	0.8718	0.8683
595	10.0000	0.7925	0.7893
596	12.0000	0.9510	0.9472
597	12.0000	0.9510	0.9472
598	10.0000	0.7925	0.7893
599	12.0000	0.9510	0.9472
600	11.0000	0.8718	0.8683
601	10.0000	0.7925	0.7893
602	12.0000	0.9510	0.9472
603	9.0000	0.7133	0.7104
604	14.0000	1.1095	1.1051
605	14.0000	1.1095	1.1051
606	11.0000	0.8718	0.8683
607	13.0000	1.0303	1.0261
608	10.0000	0.7925	0.7893
609	14.0000	1.1095	1.1051
610	9.0000	0.7133	0.7104
611	9.0000	0.7133	0.7104
612	14.0000	1.1095	1.1051
613	13.0000	1.0303	1.0261
614	8.0000	0.6340	0.6315
615	8.0000	0.6340	0.6315
616	12.0000	0.9510	0.9472
617	9.0000	0.7133	0.7104
618	10.0000	0.7925	0.7893
619	10.0000	0.7925	0.7893
620	10.0000	0.7925	0.7893
621	10.0000	0.7925	0.7893
622	8.0000	0.6340	0.6315
623	11.0000	0.8718	0.8683
624	16.0000	1.2680	1.2629
625	12.0000	0.9510	0.9472
626	12.0000	0.9510	0.9472
627	10.0000	0.7925	0.7893
628	12.0000	0.9510	0.9472
629	16.0000	1.2680	1.2629
630	9.0000	0.7133	0.7104
631	12.0000	0.9510	0.9472
632	8.0000	0.6340	0.6315
633	11.0000	0.8718	0.8683
634	6.0000	0.4755	0.4736
635	9.0000	0.7133	0.7104
636	10.0000	0.7925	0.7893
637	10.0000	0.7925	0.7893
638	12.0000	0.9510	0.9472
639	12.0000	0.9510	0.9472
640	12.0000	0.9510	0.9472
641	14.0000	1.1095	1.1051
642	12.0000	0.9510	0.9472
643	12.0000	0.9510	0.9472
644	12.0000	0.9510	0.9472
645	10.0000	0.7925	0.7893
646	12.0000	0.9510	0.9472
647	12.0000	0.9510	0.9472
648	12.0000	0.9510	0.9472
649	13.0000	1.0303	1.0261
650	12.0000	0.9510	0.9472
651	12.0000	0.9510	0.9472
652	14.0000	1.1095	1.1051
653	10.0000	0.7925	0.7893
654	6.0000	0.4755	0.4736
655	14.0000	1.1095	1.1051
656	10.0000	0.7925	0.7893
657	14.0000	1.1095	1.1051
658	10.0000	0.7925	0.7893
659	13.0000	1.0303	1.0261
660	16.0000	1.2680	1.2629
661	12.0000	0.9510	0.9472
662	10.0000	0.7925	0.7893
663	11.0000	0.8718	0.8683
664	12.0000	0.9510	0.9472
665	10.0000	0.7925	0.7893
666	14.0000	1.1095	1.1051
667	10.0000	0.7925	0.7893
668	12.0000	0.9510	0.9472
669	10.0000	0.7925	0.7893
670	10.0000	0.7925	0.7893
671	10.0000	0.7925	0.7893
672	12.0000	0.9510	0.9472
673	9.0000	0.7133	0.7104
674	10.0000	0.7925	0.7893
675	13.0000	1.0303	1.0261
676	12.0000	0.9510	0.9472
677	14.0000	1.1095	1.1051
678	12.0000	0.9510	0.9472
679	12.0000	0.9510	0.9472
680	14.0000	1.1095	1.1051
681	12.0000	0.9510	0.9472
682	12.0000	0.9510	0.9472
683	11.0000	0.8718	0.8683
684	6.0000	0.4755	0.4736
685	9.0000	0.7133	0.7104
686	10.0000	0.7925	0.7893
687	8.0000	0.6340	0.6315
688	12.0000	0.9510	0.9472
689	12.0000	0.9510	0.9472
690	12.0000	0.9510	0.9472
691	11.0000	0.8718	0.8683
692	10.0000	0.7925	0.7893
693	12.0000	0.9510	0.9472
694	10.0000	0.7925	0.7893
695	10.0000	0.7925	0.7893
696	10.0000	0.7925	0.7893
697	13.0000	1.0303	1.0261
698	10.0000	0.7925	0.7893
699	10.0000	0.7925	0.7893
700	10.0000	0.7925	0.7893
701	6.0000	0.4755	0.4736
702	10.0000	0.7925	0.7893
703	12.0000	0.9510	0.9472
704	12.0000	0.9510	0.9472
705	12.0000	0.9510	0.9472
706	14.0000	1.1095	1.1051
707	14.0000	1.1095	1.1051
708	10.0000	0.7925	0.7893
709	9.0000	0.7133	0.7104
710	14.0000	1.1095	1.1051
711	12.0000	0.9510	0.9472
712	11.0000	0.8718	0.8683
713	8.0000	0.6340	0.6315
714	12.0000	0.9510	0.9472
715	10.0000	0.7925	0.7893
716	12.0000	0.9510	0.9472
717	12.0000	0.9510	0.9472
718	10.0000	0.7925	0.7893
719	9.0000	0.7133	0.7104
720	14.0000	1.1095	1.1051
721	9.0000	0.7133	0.7104
722	12.0000	0.9510	0.9472
723	12.0000	0.9510	0.9472
724	14.0000	1.1095	1.1051
725	10.0000	0.7925	0.7893
726	11.0000	0.8718	0.8683
727	11.0000	0.8718	0.8683
728	12.0000	0.9510	0.9472
729	12.0000	0.9510	0.9472
730	12.0000	0.9510	0.9472
731	12.0000	0.9510	0.9472
732	14.0000	1.1095	1.1051
733	12.0000	0.9510	0.9472
734	12.0000	0.9510	0.9472
735	14.0000	1.1095	1.1051
736	12.0000	0.9510	0.9472
737	11.0000	0.8718	0.8683
738	6.0000	0.4755	0.4736
739	11.0000	0.8718	0.8683
740	13.0000	1.0303	1.0261
741	14.0000	1.1095	1.1051
742	10.0000	0.7925	0.7893
743	3.0000	0.2378	0.2368
744	12.0000	0.9510	0.9472
745	10.0000	0.7925	0.7893
746	14.0000	1.1095	1.1051
747	8.0000	0.6340	0.6315
748	12.0000	0.9510	0.9472
749	11.0000	0.8718	0.8683
750	13.0000	1.0303	1.0261
751	10.0000	0.7925	0.7893
752	11.0000	0.8718	0.8683
753	14.0000	1.1095	1.1051
754	12.0000	0.9510	0.9472
755	10.0000	0.7925	0.7893
756	12.0000	0.9510	0.9472
757	8.0000	0.6340	0.6315
758	12.0000	0.9510	0.9472
759	7.0000	0.5548	0.5525
760	14.0000	1.1095	1.1051
761	11.0000	0.8718	0.8683
762	10.0000	0.7925	0.7893
763	10.0000	0.7925	0.7893
764	14.0000	1.1095	1.1051
765	14.0000	1.1095	1.1051
766	7.0000	0.5548	0.5525
767	10.0000	0.7925	0.7893
768	9.0000	0.7133	0.7104
769	12.0000	0.9510	0.9472
770	12.0000	0.9510	0.9472
771	9.0000	0.7133	0.7104
772	12.0000	0.9510	0.9472
773	12.0000	0.9510	0.9472
774	8.0000	0.6340	0.6315
775	10.0000	0.7925	0.7893
776	14.0000	1.1095	1.1051
777	9.0000	0.7133	0.7104
778	10.0000	0.7925	0.7893
779	14.0000	1.1095	1.1051
780	12.0000	0.9510	0.9472
781	8.0000	0.6340	0.6315
782	6.0000	0.4755	0.4736
783	12.0000	0.9510	0.9472
784	12.0000	0.9510	0.9472
785	8.0000	0.6340	0.6315
786	10.0000	0.7925	0.7893
787	11.0000	0.8718	0.8683
788	10.0000	0.7925	0.7893
789	11.0000	0.8718	0.8683
790	16.0000	1.2680	1.2629
791	12.0000	0.9510	0.9472
792	12.0000	0.9510	0.9472
793	10.0000	0.7925	0.7893
794	10.0000	0.7925	0.7893
795	13.0000	1.0303	1.0261
796	9.0000	0.7133	0.7104
797	8.0000	0.6340	0.6315
798	12.0000	0.9510	0.9472
799	12.0000	0.9510	0.9472
800	6.0000	0.4755	0.4736
801	10.0000	0.7925	0.7893
802	6.0000	0.4755	0.4736
803	10.0000	0.7925	0.7893
804	12.0000	0.9510	0.9472
805	11.0000	0.8718	0.8683
806	12.0000	0.9510	0.9472
807	12.0000	0.9510	0.9472
808	3.0000	0.2378	0.2368
809	13.0000	1.0303	1.0261
810	9.0000	0.7133	0.7104
811	8.0000	0.6340	0.6315
812	12.0000	0.9510	0.9472
813	12.0000	0.9510	0.9472
814	11.0000	0.8718	0.8683
815	12.0000	0.9510	0.9472
816	8.0000	0.6340	0.6315
817	12.0000	0.9510	0.9472
818	12.0000	0.9510	0.9472
