Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
64	3.0000	0.8319	0.8249
65	4.0000	1.1093	1.0998
66	4.0000	1.1093	1.0998
67	2.0000	0.5546	0.5499
68	3.0000	0.8319	0.8249
69	4.0000	1.1093	1.0998
70	4.0000	1.1093	1.0998
71	3.0000	0.8319	0.8249
72	4.0000	1.1093	1.0998
73	4.0000	1.1093	1.0998
74	4.0000	1.1093	1.0998
75	4.0000	1.1093	1.0998
76	4.0000	1.1093	1.0998
77	4.0000	1.1093	1.0998
78	3.0000	0.8319	0.8249
79	4.0000	1.1093	1.0998
80	4.0000	1.1093	1.0998
81	3.0000	0.8319	0.8249
82	4.0000	1.1093	1.0998
83	3.0000	0.8319	0.8249
84	4.0000	1.1093	1.0998
85	4.0000	1.1093	1.0998
86	4.0000	1.1093	1.0998
87	4.0000	1.1093	1.0998
88	4.0000	1.1093	1.0998
89	4.0000	1.1093	1.0998
90	3.0000	0.8319	0.8249
91	4.0000	1.1093	1.0998
92	2.0000	0.5546	0.5499
93	4.0000	1.1093	1.0998
94	4.0000	1.1093	1.0998
95	4.0000	1.1093	1.0998
96	4.0000	1.1093	1.0998
97	4.0000	1.1093	1.0998
98	4.0000	1.1093	1.0998
99	4.0000	1.1093	1.0998
100	4.0000	1.1093	1.0998
101	4.0000	1.1093	1.0998
102	4.0000	1.1093	1.0998
103	4.0000	1.1093	1.0998
104	4.0000	1.1093	1.0998
105	4.0000	1.1093	1.0998
106	4.0000	1.1093	1.0998
107	2.0000	0.5546	0.5499
108	4.0000	1.1093	1.0998
109	4.0000	1.1093	1.0998
110	2.0000	0.5546	0.5499
111	2.0000	0.5546	0.5499
112	3.0000	0.8319	0.8249
113	2.0000	0.5546	0.5499
114	4.0000	1.1093	1.0998
115	4.0000	1.1093	1.0998
116	4.0000	1.1093	1.0998
117	4.0000	1.1093	1.0998
118	4.0000	1.1093	1.0998
119	3.0000	0.8319	0.8249
120	4.0000	1.1093	1.0998
121	2.0000	0.5546	0.5499
122	3.0000	0.8319	0.8249
123	4.0000	1.1093	1.0998
124	3.0000	0.8319	0.8249
125	4.0000	1.1093	1.0998
126	4.0000	1.1093	1.0998
127	4.0000	1.1093	1.0998
128	3.0000	0.8319	0.8249
129	4.0000	1.1093	1.0998
130	4.0000	1.1093	1.0998
131	4.0000	1.1093	1.0998
132	3.0000	0.8319	0.8249
133	3.0000	0.8319	0.8249
134	4.0000	1.1093	1.0998
135	2.0000	0.5546	0.5499
136	4.0000	1.1093	1.0998
137	1.0000	0.2773	0.2750
138	3.0000	0.8319	0.8249
139	4.0000	1.1093	1.0998
140	4.0000	1.1093	1.0998
141	3.0000	0.8319	0.8249
142	4.0000	1.1093	1.0998
143	3.0000	0.8319	0.8249
144	1.0000	0.2773	0.2750
145	3.0000	0.8319	0.8249
146	3.0000	0.8319	0.8249
147	4.0000	1.1093	1.0998
148	3.0000	0.8319	0.8249
149	4.0000	1.1093	1.0998
150	4.0000	1.1093	1.0998
151	4.0000	1.1093	1.0998
152	4.0000	1.1093	1.0998
153	3.0000	0.8319	0.8249
154	4.0000	1.1093	1.0998
155	3.0000	0.8319	0.8249
156	4.0000	1.1093	1.0998
157	4.0000	1.1093	1.0998
158	4.0000	1.1093	1.0998
159	2.0000	0.5546	0.5499
160	4.0000	1.1093	1.0998
161	1.0000	0.2773	0.2750
162	3.0000	0.8319	0.8249
163	3.0000	0.8319	0.8249
164	4.0000	1.1093	1.0998
165	3.0000	0.8319	0.8249
166	2.0000	0.5546	0.5499
167	4.0000	1.1093	1.0998
168	4.0000	1.1093	1.0998
169	4.0000	1.1093	1.0998
170	4.0000	1.1093	1.0998
171	4.0000	1.1093	1.0998
172	4.0000	1.1093	1.0998
173	4.0000	1.1093	1.0998
174	2.0000	0.5546	0.5499
175	4.0000	1.1093	1.0998
176	4.0000	1.1093	1.0998
177	4.0000	1.1093	1.0998
178	4.0000	1.1093	1.0998
179	4.0000	1.1093	1.0998
180	4.0000	1.1093	1.0998
181	4.0000	1.1093	1.0998
182	3.0000	0.8319	0.8249
183	4.0000	1.1093	1.0998
184	3.0000	0.8319	0.8249
185	4.0000	1.1093	1.0998
186	4.0000	1.1093	1.0998
187	3.0000	0.8319	0.8249
188	4.0000	1.1093	1.0998
189	3.0000	0.8319	0.8249
190	4.0000	1.1093	1.0998
191	4.0000	1.1093	1.0998
192	2.0000	0.5546	0.5499
193	4.0000	1.1093	1.0998
194	4.0000	1.1093	1.0998
195	4.0000	1.1093	1.0998
196	4.0000	1.1093	1.0998
197	3.0000	0.8319	0.8249
198	4.0000	1.1093	1.0998
199	2.0000	0.5546	0.5499
200	4.0000	1.1093	1.0998
201	4.0000	1.1093	1.0998
202	3.0000	0.8319	0.8249
203	3.0000	0.8319	0.8249
204	4.0000	1.1093	1.0998
205	4.0000	1.1093	1.0998
206	4.0000	1.1093	1.0998
207	4.0000	1.1093	1.0998
208	4.0000	1.1093	1.0998
209	2.0000	0.5546	0.5499
210	4.0000	1.1093	1.0998
211	4.0000	1.1093	1.0998
212	3.0000	0.8319	0.8249
213	4.0000	1.1093	1.0998
214	3.0000	0.8319	0.8249
215	4.0000	1.1093	1.0998
216	2.0000	0.5546	0.5499
217	3.0000	0.8319	0.8249
218	4.0000	1.1093	1.0998
219	4.0000	1.1093	1.0998
220	3.0000	0.8319	0.8249
221	4.0000	1.1093	1.0998
222	3.0000	0.8319	0.8249
223	4.0000	1.1093	1.0998
224	4.0000	1.1093	1.0998
225	3.0000	0.8319	0.8249
226	3.0000	0.8319	0.8249
227	4.0000	1.1093	1.0998
228	2.0000	0.5546	0.5499
229	4.0000	1.1093	1.0998
230	4.0000	1.1093	1.0998
231	4.0000	1.1093	1.0998
232	4.0000	1.1093	1.0998
233	4.0000	1.1093	1.0998
234	3.0000	0.8319	0.8249
235	4.0000	1.1093	1.0998
236	4.0000	1.1093	1.0998
237	4.0000	1.1093	1.0998
238	4.0000	1.1093	1.0998
239	4.0000	1.1093	1.0998
240	4.0000	1.1093	1.0998
241	3.0000	0.8319	0.8249
242	4.0000	1.1093	1.0998
243	4.0000	1.1093	1.0998
244	4.0000	1.1093	1.0998
245	4.0000	1.1093	1.0998
246	4.0000	1.1093	1.0998
247	4.0000	1.1093	1.0998
248	4.0000	1.1093	1.0998
249	4.0000	1.1093	1.0998
250	4.0000	1.1093	1.0998
251	2.0000	0.5546	0.5499
252	4.0000	1.1093	1.0998
253	4.0000	1.1093	1.0998
254	4.0000	1.1093	1.0998
255	4.0000	1.1093	1.0998
256	4.0000	1.1093	1.0998
257	4.0000	1.1093	1.0998
258	4.0000	1.1093	1.0998
259	3.0000	0.8319	0.8249
260	4.0000	1.1093	1.0998
261	2.0000	0.5546	0.5499
262	4.0000	1.1093	1.0998
263	4.0000	1.1093	1.0998
264	4.0000	1.1093	1.0998
265	3.0000	0.8319	0.8249
266	4.0000	1.1093	1.0998
267	4.0000	1.1093	1.0998
268	4.0000	1.1093	1.0998
269	4.0000	1.1093	1.0998
270	4.0000	1.1093	1.0998
271	4.0000	1.1093	1.0998
272	3.0000	0.8319	0.8249
273	3.0000	0.8319	0.8249
274	3.0000	0.8319	0.8249
275	4.0000	1.1093	1.0998
276	4.0000	1.1093	1.0998
277	4.0000	1.1093	1.0998
278	4.0000	1.1093	1.0998
279	4.0000	1.1093	1.0998
280	4.0000	1.1093	1.0998
281	4.0000	1.1093	1.0998
282	3.0000	0.8319	0.8249
283	4.0000	1.1093	1.0998
284	2.0000	0.5546	0.5499
285	2.0000	0.5546	0.5499
286	3.0000	0.8319	0.8249
287	3.0000	0.8319	0.8249
288	4.0000	1.1093	1.0998
289	3.0000	0.8319	0.8249
290	4.0000	1.1093	1.0998
291	3.0000	0.8319	0.8249
292	4.0000	1.1093	1.0998
293	3.0000	0.8319	0.8249
294	4.0000	1.1093	1.0998
295	3.0000	0.8319	0.8249
296	4.0000	1.1093	1.0998
297	3.0000	0.8319	0.8249
298	4.0000	1.1093	1.0998
299	4.0000	1.1093	1.0998
300	4.0000	1.1093	1.0998
301	4.0000	1.1093	1.0998
302	3.0000	0.8319	0.8249
303	4.0000	1.1093	1.0998
304	3.0000	0.8319	0.8249
305	3.0000	0.8319	0.8249
306	3.0000	0.8319	0.8249
307	4.0000	1.1093	1.0998
308	4.0000	1.1093	1.0998
309	3.0000	0.8319	0.8249
310	4.0000	1.1093	1.0998
311	4.0000	1.1093	1.0998
312	2.0000	0.5546	0.5499
313	4.0000	1.1093	1.0998
314	4.0000	1.1093	1.0998
315	4.0000	1.1093	1.0998
316	4.0000	1.1093	1.0998
317	4.0000	1.1093	1.0998
318	4.0000	1.1093	1.0998
319	4.0000	1.1093	1.0998
320	2.0000	0.5546	0.5499
321	4.0000	1.1093	1.0998
322	3.0000	0.8319	0.8249
323	3.0000	0.8319	0.8249
324	4.0000	1.1093	1.0998
325	4.0000	1.1093	1.0998
326	4.0000	1.1093	1.0998
327	4.0000	1.1093	1.0998
328	4.0000	1.1093	1.0998
329	4.0000	1.1093	1.0998
330	3.0000	0.8319	0.8249
331	4.0000	1.1093	1.0998
332	1.0000	0.2773	0.2750
333	4.0000	1.1093	1.0998
334	4.0000	1.1093	1.0998
335	4.0000	1.1093	1.0998
336	3.0000	0.8319	0.8249
337	4.0000	1.1093	1.0998
338	4.0000	1.1093	1.0998
339	4.0000	1.1093	1.0998
340	4.0000	1.1093	1.0998
341	4.0000	1.1093	1.0998
342	3.0000	0.8319	0.8249
343	4.0000	1.1093	1.0998
344	2.0000	0.5546	0.5499
345	4.0000	1.1093	1.0998
346	4.0000	1.1093	1.0998
347	4.0000	1.1093	1.0998
348	4.0000	1.1093	1.0998
349	4.0000	1.1093	1.0998
350	3.0000	0.8319	0.8249
351	4.0000	1.1093	1.0998
352	4.0000	1.1093	1.0998
353	4.0000	1.1093	1.0998
354	4.0000	1.1093	1.0998
355	4.0000	1.1093	1.0998
356	4.0000	1.1093	1.0998
357	4.0000	1.1093	1.0998
358	3.0000	0.8319	0.8249
359	3.0000	0.8319	0.8249
360	4.0000	1.1093	1.0998
361	4.0000	1.1093	1.0998
362	3.0000	0.8319	0.8249
363	2.0000	0.5546	0.5499
364	4.0000	1.1093	1.0998
365	4.0000	1.1093	1.0998
366	4.0000	1.1093	1.0998
367	3.0000	0.8319	0.8249
368	3.0000	0.8319	0.8249
369	4.0000	1.1093	1.0998
370	4.0000	1.1093	1.0998
371	4.0000	1.1093	1.0998
372	4.0000	1.1093	1.0998
373	2.0000	0.5546	0.5499
374	4.0000	1.1093	1.0998
375	4.0000	1.1093	1.0998
376	4.0000	1.1093	1.0998
377	4.0000	1.1093	1.0998
378	3.0000	0.8319	0.8249
379	4.0000	1.1093	1.0998
380	4.0000	1.1093	1.0998
381	2.0000	0.5546	0.5499
382	4.0000	1.1093	1.0998
383	4.0000	1.1093	1.0998
384	4.0000	1.1093	1.0998
385	4.0000	1.1093	1.0998
386	4.0000	1.1093	1.0998
387	4.0000	1.1093	1.0998
388	4.0000	1.1093	1.0998
389	4.0000	1.1093	1.0998
390	4.0000	1.1093	1.0998
391	3.0000	0.8319	0.8249
392	4.0000	1.1093	1.0998
393	4.0000	1.1093	1.0998
394	3.0000	0.8319	0.8249
395	4.0000	1.1093	1.0998
396	4.0000	1.1093	1.0998
397	4.0000	1.1093	1.0998
398	3.0000	0.8319	0.8249
399	4.0000	1.1093	1.0998
400	3.0000	0.8319	0.8249
401	4.0000	1.1093	1.0998
402	4.0000	1.1093	1.0998
403	4.0000	1.1093	1.0998
404	4.0000	1.1093	1.0998
405	4.0000	1.1093	1.0998
406	4.0000	1.1093	1.0998
407	3.0000	0.8319	0.8249
408	3.0000	0.8319	0.8249
409	4.0000	1.1093	1.0998
410	4.0000	1.1093	1.0998
411	4.0000	1.1093	1.0998
412	1.0000	0.2773	0.2750
413	3.0000	0.8319	0.8249
414	3.0000	0.8319	0.8249
415	3.0000	0.8319	0.8249
416	3.0000	0.8319	0.8249
417	3.0000	0.8319	0.8249
418	4.0000	1.1093	1.0998
419	4.0000	1.1093	1.0998
420	4.0000	1.1093	1.0998
421	3.0000	0.8319	0.8249
422	4.0000	1.1093	1.0998
423	2.0000	0.5546	0.5499
424	4.0000	1.1093	1.0998
425	3.0000	0.8319	0.8249
426	4.0000	1.1093	1.0998
427	4.0000	1.1093	1.0998
428	4.0000	1.1093	1.0998
429	4.0000	1.1093	1.0998
430	4.0000	1.1093	1.0998
431	3.0000	0.8319	0.8249
432	3.0000	0.8319	0.8249
433	4.0000	1.1093	1.0998
434	3.0000	0.8319	0.8249
435	4.0000	1.1093	1.0998
436	4.0000	1.1093	1.0998
437	4.0000	1.1093	1.0998
438	4.0000	1.1093	1.0998
439	4.0000	1.1093	1.0998
440	4.0000	1.1093	1.0998
441	4.0000	1.1093	1.0998
442	3.0000	0.8319	0.8249
443	3.0000	0.8319	0.8249
444	4.0000	1.1093	1.0998
445	4.0000	1.1093	1.0998
446	4.0000	1.1093	1.0998
447	4.0000	1.1093	1.0998
448	4.0000	1.1093	1.0998
449	1.0000	0.2773	0.2750
450	4.0000	1.1093	1.0998
451	4.0000	1.1093	1.0998
452	3.0000	0.8319	0.8249
453	4.0000	1.1093	1.0998
454	4.0000	1.1093	1.0998
455	4.0000	1.1093	1.0998
456	3.0000	0.8319	0.8249
457	4.0000	1.1093	1.0998
458	4.0000	1.1093	1.0998
459	4.0000	1.1093	1.0998
460	4.0000	1.1093	1.0998
461	3.0000	0.8319	0.8249
462	3.0000	0.8319	0.8249
463	2.0000	0.5546	0.5499
464	3.0000	0.8319	0.8249
465	4.0000	1.1093	1.0998
466	4.0000	1.1093	1.0998
467	3.0000	0.8319	0.8249
468	3.0000	0.8319	0.8249
469	2.0000	0.5546	0.5499
470	4.0000	1.1093	1.0998
471	4.0000	1.1093	1.0998
472	2.0000	0.5546	0.5499
473	3.0000	0.8319	0.8249
474	2.0000	0.5546	0.5499
475	4.0000	1.1093	1.0998
476	4.0000	1.1093	1.0998
477	4.0000	1.1093	1.0998
478	4.0000	1.1093	1.0998
479	3.0000	0.8319	0.8249
480	4.0000	1.1093	1.0998
481	3.0000	0.8319	0.8249
482	3.0000	0.8319	0.8249
483	4.0000	1.1093	1.0998
484	4.0000	1.1093	1.0998
485	4.0000	1.1093	1.0998
486	4.0000	1.1093	1.0998
487	4.0000	1.1093	1.0998
488	3.0000	0.8319	0.8249
489	4.0000	1.1093	1.0998
490	4.0000	1.1093	1.0998
491	4.0000	1.1093	1.0998
492	4.0000	1.1093	1.0998
493	3.0000	0.8319	0.8249
494	4.0000	1.1093	1.0998
495	4.0000	1.1093	1.0998
496	4.0000	1.1093	1.0998
497	3.0000	0.8319	0.8249
498	4.0000	1.1093	1.0998
499	3.0000	0.8319	0.8249
500	4.0000	1.1093	1.0998
501	4.0000	1.1093	1.0998
502	3.0000	0.8319	0.8249
503	3.0000	0.8319	0.8249
504	3.0000	0.8319	0.8249
505	4.0000	1.1093	1.0998
506	3.0000	0.8319	0.8249
507	4.0000	1.1093	1.0998
508	4.0000	1.1093	1.0998
509	2.0000	0.5546	0.5499
510	4.0000	1.1093	1.0998
511	4.0000	1.1093	1.0998
512	3.0000	0.8319	0.8249
513	4.0000	1.1093	1.0998
514	3.0000	0.8319	0.8249
515	4.0000	1.1093	1.0998
516	3.0000	0.8319	0.8249
517	4.0000	1.1093	1.0998
518	4.0000	1.1093	1.0998
519	3.0000	0.8319	0.8249
520	3.0000	0.8319	0.8249
521	3.0000	0.8319	0.8249
522	4.0000	1.1093	1.0998
523	4.0000	1.1093	1.0998
524	4.0000	1.1093	1.0998
525	4.0000	1.1093	1.0998
526	4.0000	1.1093	1.0998
527	4.0000	1.1093	1.0998
528	3.0000	0.8319	0.8249
529	4.0000	1.1093	1.0998
530	4.0000	1.1093	1.0998
531	3.0000	0.8319	0.8249
532	4.0000	1.1093	1.0998
533	3.0000	0.8319	0.8249
534	4.0000	1.1093	1.0998
535	3.0000	0.8319	0.8249
536	4.0000	1.1093	1.0998
537	4.0000	1.1093	1.0998
538	4.0000	1.1093	1.0998
539	3.0000	0.8319	0.8249
540	3.0000	0.8319	0.8249
541	4.0000	1.1093	1.0998
542	4.0000	1.1093	1.0998
543	3.0000	0.8319	0.8249
544	4.0000	1.1093	1.0998
545	4.0000	1.1093	1.0998
546	4.0000	1.1093	1.0998
547	4.0000	1.1093	1.0998
548	4.0000	1.1093	1.0998
549	3.0000	0.8319	0.8249
550	3.0000	0.8319	0.8249
551	4.0000	1.1093	1.0998
552	3.0000	0.8319	0.8249
553	4.0000	1.1093	1.0998
554	4.0000	1.1093	1.0998
555	4.0000	1.1093	1.0998
556	3.0000	0.8319	0.8249
557	4.0000	1.1093	1.0998
558	4.0000	1.1093	1.0998
559	4.0000	1.1093	1.0998
560	4.0000	1.1093	1.0998
561	3.0000	0.8319	0.8249
562	4.0000	1.1093	1.0998
563	4.0000	1.1093	1.0998
564	4.0000	1.1093	1.0998
565	4.0000	1.1093	1.0998
566	4.0000	1.1093	1.0998
567	4.0000	1.1093	1.0998
568	4.0000	1.1093	1.0998
569	4.0000	1.1093	1.0998
570	4.0000	1.1093	1.0998
571	3.0000	0.8319	0.8249
572	4.0000	1.1093	1.0998
573	3.0000	0.8319	0.8249
574	4.0000	1.1093	1.0998
575	3.0000	0.8319	0.8249
576	4.0000	1.1093	1.0998
577	3.0000	0.8319	0.8249
578	4.0000	1.1093	1.0998
579	4.0000	1.1093	1.0998
580	4.0000	1.1093	1.0998
581	4.0000	1.1093	1.0998
582	4.0000	1.1093	1.0998
583	4.0000	1.1093	1.0998
584	4.0000	1.1093	1.0998
585	4.0000	1.1093	1.0998
586	4.0000	1.1093	1.0998
587	4.0000	1.1093	1.0998
588	3.0000	0.8319	0.8249
589	4.0000	1.1093	1.0998
590	4.0000	1.1093	1.0998
591	4.0000	1.1093	1.0998
592	4.0000	1.1093	1.0998
593	4.0000	1.1093	1.0998
594	2.0000	0.5546	0.5499
595	4.0000	1.1093	1.0998
596	4.0000	1.1093	1.0998
597	3.0000	0.8319	0.8249
598	4.0000	1.1093	1.0998
599	2.0000	0.5546	0.5499
600	4.0000	1.1093	1.0998
601	4.0000	1.1093	1.0998
602	3.0000	0.8319	0.8249
603	3.0000	0.8319	0.8249
604	4.0000	1.1093	1.0998
605	3.0000	0.8319	0.8249
606	2.0000	0.5546	0.5499
607	4.0000	1.1093	1.0998
608	3.0000	0.8319	0.8249
609	4.0000	1.1093	1.0998
610	3.0000	0.8319	0.8249
611	4.0000	1.1093	1.0998
612	3.0000	0.8319	0.8249
613	3.0000	0.8319	0.8249
614	4.0000	1.1093	1.0998
615	4.0000	1.1093	1.0998
616	4.0000	1.1093	1.0998
617	3.0000	0.8319	0.8249
618	3.0000	0.8319	0.8249
619	4.0000	1.1093	1.0998
620	3.0000	0.8319	0.8249
621	4.0000	1.1093	1.0998
622	3.0000	0.8319	0.8249
623	3.0000	0.8319	0.8249
624	4.0000	1.1093	1.0998
625	3.0000	0.8319	0.8249
626	4.0000	1.1093	1.0998
627	4.0000	1.1093	1.0998
628	4.0000	1.1093	1.0998
629	4.0000	1.1093	1.0998
630	4.0000	1.1093	1.0998
631	3.0000	0.8319	0.8249
632	4.0000	1.1093	1.0998
633	4.0000	1.1093	1.0998
634	4.0000	1.1093	1.0998
635	4.0000	1.1093	1.0998
636	3.0000	0.8319	0.8249
637	4.0000	1.1093	1.0998
638	4.0000	1.1093	1.0998
639	3.0000	0.8319	0.8249
640	4.0000	1.1093	1.0998
641	4.0000	1.1093	1.0998
642	3.0000	0.8319	0.8249
643	4.0000	1.1093	1.0998
644	4.0000	1.1093	1.0998
645	3.0000	0.8319	0.8249
646	4.0000	1.1093	1.0998
647	3.0000	0.8319	0.8249
648	4.0000	1.1093	1.0998
649	3.0000	0.8319	0.8249
650	4.0000	1.1093	1.0998
651	4.0000	1.1093	1.0998
652	2.0000	0.5546	0.5499
653	3.0000	0.8319	0.8249
654	4.0000	1.1093	1.0998
655	3.0000	0.8319	0.8249
656	4.0000	1.1093	1.0998
657	1.0000	0.2773	0.2750
658	4.0000	1.1093	1.0998
659	4.0000	1.1093	1.0998
660	4.0000	1.1093	1.0998
661	4.0000	1.1093	1.0998
662	4.0000	1.1093	1.0998
663	4.0000	1.1093	1.0998
664	3.0000	0.8319	0.8249
665	2.0000	0.5546	0.5499
666	4.0000	1.1093	1.0998
667	4.0000	1.1093	1.0998
668	4.0000	1.1093	1.0998
669	2.0000	0.5546	0.5499
670	4.0000	1.1093	1.0998
671	4.0000	1.1093	1.0998
672	4.0000	1.1093	1.0998
673	4.0000	1.1093	1.0998
674	4.0000	1.1093	1.0998
675	3.0000	0.8319	0.8249
676	2.0000	0.5546	0.5499
677	4.0000	1.1093	1.0998
678	3.0000	0.8319	0.8249
679	4.0000	1.1093	1.0998
680	3.0000	0.8319	0.8249
681	4.0000	1.1093	1.0998
682	3.0000	0.8319	0.8249
683	2.0000	0.5546	0.5499
684	4.0000	1.1093	1.0998
685	4.0000	1.1093	1.0998
686	3.0000	0.8319	0.8249
687	4.0000	1.1093	1.0998
688	4.0000	1.1093	1.0998
689	4.0000	1.1093	1.0998
690	4.0000	1.1093	1.0998
691	3.0000	0.8319	0.8249
692	4.0000	1.1093	1.0998
693	3.0000	0.8319	0.8249
694	3.0000	0.8319	0.8249
695	4.0000	1.1093	1.0998
696	3.0000	0.8319	0.8249
697	3.0000	0.8319	0.8249
698	4.0000	1.1093	1.0998
699	3.0000	0.8319	0.8249
700	3.0000	0.8319	0.8249
701	4.0000	1.1093	1.0998
702	3.0000	0.8319	0.8249
703	4.0000	1.1093	1.0998
704	3.0000	0.8319	0.8249
705	4.0000	1.1093	1.0998
706	3.0000	0.8319	0.8249
707	3.0000	0.8319	0.8249
708	3.0000	0.8319	0.8249
709	4.0000	1.1093	1.0998
710	4.0000	1.1093	1.0998
711	4.0000	1.1093	1.0998
712	3.0000	0.8319	0.8249
713	4.0000	1.1093	1.0998
714	4.0000	1.1093	1.0998
715	3.0000	0.8319	0.8249
716	4.0000	1.1093	1.0998
717	4.0000	1.1093	1.0998
718	3.0000	0.8319	0.8249
719	4.0000	1.1093	1.0998
720	4.0000	1.1093	1.0998
721	4.0000	1.1093	1.0998
722	2.0000	0.5546	0.5499
723	4.0000	1.1093	1.0998
724	3.0000	0.8319	0.8249
725	4.0000	1.1093	1.0998
726	4.0000	1.1093	1.0998
727	4.0000	1.1093	1.0998
728	2.0000	0.5546	0.5499
729	4.0000	1.1093	1.0998
730	4.0000	1.1093	1.0998
731	4.0000	1.1093	1.0998
732	2.0000	0.5546	0.5499
733	3.0000	0.8319	0.8249
734	3.0000	0.8319	0.8249
735	3.0000	0.8319	0.8249
736	3.0000	0.8319	0.8249
737	2.0000	0.5546	0.5499
738	4.0000	1.1093	1.0998
739	3.0000	0.8319	0.8249
740	1.0000	0.2773	0.2750
741	4.0000	1.1093	1.0998
742	4.0000	1.1093	1.0998
743	4.0000	1.1093	1.0998
744	4.0000	1.1093	1.0998
745	4.0000	1.1093	1.0998
746	4.0000	1.1093	1.0998
747	4.0000	1.1093	1.0998
748	1.0000	0.2773	0.2750
749	3.0000	0.8319	0.8249
750	3.0000	0.8319	0.8249
751	4.0000	1.1093	1.0998
752	3.0000	0.8319	0.8249
753	3.0000	0.8319	0.8249
754	4.0000	1.1093	1.0998
755	3.0000	0.8319	0.8249
756	4.0000	1.1093	1.0998
757	4.0000	1.1093	1.0998
758	3.0000	0.8319	0.8249
759	4.0000	1.1093	1.0998
760	3.0000	0.8319	0.8249
761	2.0000	0.5546	0.5499
762	3.0000	0.8319	0.8249
763	4.0000	1.1093	1.0998
764	4.0000	1.1093	1.0998
765	4.0000	1.1093	1.0998
766	4.0000	1.1093	1.0998
767	4.0000	1.1093	1.0998
768	3.0000	0.8319	0.8249
769	4.0000	1.1093	1.0998
770	4.0000	1.1093	1.0998
771	4.0000	1.1093	1.0998
772	4.0000	1.1093	1.0998
773	4.0000	1.1093	1.0998
774	3.0000	0.8319	0.8249
775	4.0000	1.1093	1.0998
776	4.0000	1.1093	1.0998
777	3.0000	0.8319	0.8249
778	3.0000	0.8319	0.8249
779	4.0000	1.1093	1.0998
780	2.0000	0.5546	0.5499
781	4.0000	1.1093	1.0998
782	4.0000	1.1093	1.0998
783	3.0000	0.8319	0.8249
784	4.0000	1.1093	1.0998
785	4.0000	1.1093	1.0998
786	2.0000	0.5546	0.5499
787	4.0000	1.1093	1.0998
788	4.0000	1.1093	1.0998
789	4.0000	1.1093	1.0998
790	4.0000	1.1093	1.0998
791	4.0000	1.1093	1.0998
792	4.0000	1.1093	1.0998
793	4.0000	1.1093	1.0998
794	4.0000	1.1093	1.0998
795	4.0000	1.1093	1.0998
796	4.0000	1.1093	1.0998
797	4.0000	1.1093	1.0998
798	2.0000	0.5546	0.5499
799	4.0000	1.1093	1.0998
800	4.0000	1.1093	1.0998
801	4.0000	1.1093	1.0998
802	3.0000	0.8319	0.8249
803	3.0000	0.8319	0.8249
804	4.0000	1.1093	1.0998
805	4.0000	1.1093	1.0998
806	3.0000	0.8319	0.8249
807	4.0000	1.1093	1.0998
808	4.0000	1.1093	1.0998
809	3.0000	0.8319	0.8249
810	3.0000	0.8319	0.8249
811	4.0000	1.1093	1.0998
812	4.0000	1.1093	1.0998
813	4.0000	1.1093	1.0998
814	4.0000	1.1093	1.0998
815	2.0000	0.5546	0.5499
816	3.0000	0.8319	0.8249
817	4.0000	1.1093	1.0998
818	4.0000	1.1093	1.0998
819	4.0000	1.1093	1.0998
