Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
177	14.0000	1.1095	1.1051
178	14.0000	1.1095	1.1051
179	7.0000	0.5548	0.5525
180	12.0000	0.9510	0.9472
181	12.0000	0.9510	0.9472
182	10.0000	0.7925	0.7893
183	12.0000	0.9510	0.9472
184	9.0000	0.7133	0.7104
185	14.0000	1.1095	1.1051
186	12.0000	0.9510	0.9472
187	14.0000	1.1095	1.1051
188	10.0000	0.7925	0.7893
189	8.0000	0.6340	0.6315
190	12.0000	0.9510	0.9472
191	12.0000	0.9510	0.9472
192	10.0000	0.7925	0.7893
193	13.0000	1.0303	1.0261
194	10.0000	0.7925	0.7893
195	10.0000	0.7925	0.7893
196	8.0000	0.6340	0.6315
197	7.0000	0.5548	0.5525
198	12.0000	0.9510	0.9472
199	8.0000	0.6340	0.6315
200	10.0000	0.7925	0.7893
201	12.0000	0.9510	0.9472
202	7.0000	0.5548	0.5525
203	9.0000	0.7133	0.7104
204	12.0000	0.9510	0.9472
205	14.0000	1.1095	1.1051
206	12.0000	0.9510	0.9472
207	12.0000	0.9510	0.9472
208	12.0000	0.9510	0.9472
209	14.0000	1.1095	1.1051
210	12.0000	0.9510	0.9472
211	11.0000	0.8718	0.8683
212	12.0000	0.9510	0.9472
213	10.0000	0.7925	0.7893
214	10.0000	0.7925	0.7893
215	14.0000	1.1095	1.1051
216	10.0000	0.7925	0.7893
217	12.0000	0.9510	0.9472
218	10.0000	0.7925	0.7893
219	14.0000	1.1095	1.1051
220	10.0000	0.7925	0.7893
221	12.0000	0.9510	0.9472
222	8.0000	0.6340	0.6315
223	12.0000	0.9510	0.9472
224	12.0000	0.9510	0.9472
225	8.0000	0.6340	0.6315
226	10.0000	0.7925	0.7893
227	12.0000	0.9510	0.9472
228	3.0000	0.2378	0.2368
229	12.0000	0.9510	0.9472
230	10.0000	0.7925	0.7893
231	12.0000	0.9510	0.9472
232	10.0000	0.7925	0.7893
233	12.0000	0.9510	0.9472
234	10.0000	0.7925	0.7893
235	13.0000	1.0303	1.0261
236	12.0000	0.9510	0.9472
237	16.0000	1.2680	1.2629
238	13.0000	1.0303	1.0261
239	12.0000	0.9510	0.9472
240	14.0000	1.1095	1.1051
241	13.0000	1.0303	1.0261
242	10.0000	0.7925	0.7893
243	10.0000	0.7925	0.7893
244	10.0000	0.7925	0.7893
245	10.0000	0.7925	0.7893
246	12.0000	0.9510	0.9472
247	14.0000	1.1095	1.1051
248	12.0000	0.9510	0.9472
249	12.0000	0.9510	0.9472
250	8.0000	0.6340	0.6315
251	11.0000	0.8718	0.8683
252	10.0000	0.7925	0.7893
253	12.0000	0.9510	0.9472
254	12.0000	0.9510	0.9472
255	10.0000	0.7925	0.7893
256	8.0000	0.6340	0.6315
257	10.0000	0.7925	0.7893
258	14.0000	1.1095	1.1051
259	9.0000	0.7133	0.7104
260	14.0000	1.1095	1.1051
261	12.0000	0.9510	0.9472
262	12.0000	0.9510	0.9472
263	12.0000	0.9510	0.9472
264	8.0000	0.6340	0.6315
265	8.0000	0.6340	0.6315
266	10.0000	0.7925	0.7893
267	12.0000	0.9510	0.9472
268	10.0000	0.7925	0.7893
269	10.0000	0.7925	0.7893
270	12.0000	0.9510	0.9472
271	14.0000	1.1095	1.1051
272	9.0000	0.7133	0.7104
273	11.0000	0.8718	0.8683
274	11.0000	0.8718	0.8683
275	11.0000	0.8718	0.8683
276	12.0000	0.9510	0.9472
277	12.0000	0.9510	0.9472
278	9.0000	0.7133	0.7104
279	10.0000	0.7925	0.7893
280	14.0000	1.1095	1.1051
281	12.0000	0.9510	0.9472
282	10.0000	0.7925	0.7893
283	14.0000	1.1095	1.1051
284	11.0000	0.8718	0.8683
285	13.0000	1.0303	1.0261
286	12.0000	0.9510	0.9472
287	12.0000	0.9510	0.9472
288	12.0000	0.9510	0.9472
289	14.0000	1.1095	1.1051
290	12.0000	0.9510	0.9472
291	8.0000	0.6340	0.6315
292	12.0000	0.9510	0.9472
293	8.0000	0.6340	0.6315
294	10.0000	0.7925	0.7893
295	6.0000	0.4755	0.4736
296	10.0000	0.7925	0.7893
297	16.0000	1.2680	1.2629
298	10.0000	0.7925	0.7893
299	10.0000	0.7925	0.7893
300	12.0000	0.9510	0.9472
301	14.0000	1.1095	1.1051
302	10.0000	0.7925	0.7893
303	8.0000	0.6340	0.6315
304	10.0000	0.7925	0.7893
305	10.0000	0.7925	0.7893
306	14.0000	1.1095	1.1051
307	14.0000	1.1095	1.1051
308	14.0000	1.1095	1.1051
309	12.0000	0.9510	0.9472
310	8.0000	0.6340	0.6315
311	12.0000	0.9510	0.9472
312	8.0000	0.6340	0.6315
313	12.0000	0.9510	0.9472
314	16.0000	1.2680	1.2629
315	12.0000	0.9510	0.9472
316	10.0000	0.7925	0.7893
317	12.0000	0.9510	0.9472
318	14.0000	1.1095	1.1051
319	10.0000	0.7925	0.7893
320	16.0000	1.2680	1.2629
321	12.0000	0.9510	0.9472
322	12.0000	0.9510	0.9472
323	10.0000	0.7925	0.7893
324	14.0000	1.1095	1.1051
325	11.0000	0.8718	0.8683
326	12.0000	0.9510	0.9472
327	9.0000	0.7133	0.7104
328	12.0000	0.9510	0.9472
329	10.0000	0.7925	0.7893
330	14.0000	1.1095	1.1051
331	12.0000	0.9510	0.9472
332	6.0000	0.4755	0.4736
333	14.0000	1.1095	1.1051
334	12.0000	0.9510	0.9472
335	10.0000	0.7925	0.7893
336	13.0000	1.0303	1.0261
337	14.0000	1.1095	1.1051
338	9.0000	0.7133	0.7104
339	12.0000	0.9510	0.9472
340	9.0000	0.7133	0.7104
341	8.0000	0.6340	0.6315
342	7.0000	0.5548	0.5525
343	14.0000	1.1095	1.1051
344	13.0000	1.0303	1.0261
345	14.0000	1.1095	1.1051
346	8.0000	0.6340	0.6315
347	12.0000	0.9510	0.9472
348	11.0000	0.8718	0.8683
349	12.0000	0.9510	0.9472
350	9.0000	0.7133	0.7104
351	12.0000	0.9510	0.9472
352	12.0000	0.9510	0.9472
353	13.0000	1.0303	1.0261
354	10.0000	0.7925	0.7893
355	14.0000	1.1095	1.1051
356	10.0000	0.7925	0.7893
357	10.0000	0.7925	0.7893
358	10.0000	0.7925	0.7893
359	12.0000	0.9510	0.9472
360	14.0000	1.1095	1.1051
361	10.0000	0.7925	0.7893
362	12.0000	0.9510	0.9472
363	3.0000	0.2378	0.2368
364	12.0000	0.9510	0.9472
365	10.0000	0.7925	0.7893
366	9.0000	0.7133	0.7104
367	11.0000	0.8718	0.8683
368	12.0000	0.9510	0.9472
369	10.0000	0.7925	0.7893
370	11.0000	0.8718	0.8683
371	12.0000	0.9510	0.9472
372	10.0000	0.7925	0.7893
373	3.0000	0.2378	0.2368
374	12.0000	0.9510	0.9472
375	11.0000	0.8718	0.8683
376	12.0000	0.9510	0.9472
377	12.0000	0.9510	0.9472
378	12.0000	0.9510	0.9472
379	12.0000	0.9510	0.9472
380	12.0000	0.9510	0.9472
381	12.0000	0.9510	0.9472
382	12.0000	0.9510	0.9472
383	12.0000	0.9510	0.9472
384	14.0000	1.1095	1.1051
385	7.0000	0.5548	0.5525
386	10.0000	0.7925	0.7893
387	12.0000	0.9510	0.9472
388	10.0000	0.7925	0.7893
389	10.0000	0.7925	0.7893
390	14.0000	1.1095	1.1051
391	10.0000	0.7925	0.7893
392	14.0000	1.1095	1.1051
393	11.0000	0.8718	0.8683
394	12.0000	0.9510	0.9472
395	12.0000	0.9510	0.9472
396	12.0000	0.9510	0.9472
397	14.0000	1.1095	1.1051
398	14.0000	1.1095	1.1051
399	10.0000	0.7925	0.7893
400	10.0000	0.7925	0.7893
401	12.0000	0.9510	0.9472
402	12.0000	0.9510	0.9472
403	10.0000	0.7925	0.7893
404	12.0000	0.9510	0.9472
405	12.0000	0.9510	0.9472
406	10.0000	0.7925	0.7893
407	14.0000	1.1095	1.1051
408	10.0000	0.7925	0.7893
409	11.0000	0.8718	0.8683
410	11.0000	0.8718	0.8683
411	9.0000	0.7133	0.7104
412	12.0000	0.9510	0.9472
413	10.0000	0.7925	0.7893
414	14.0000	1.1095	1.1051
415	14.0000	1.1095	1.1051
416	12.0000	0.9510	0.9472
417	12.0000	0.9510	0.9472
418	9.0000	0.7133	0.7104
419	11.0000	0.8718	0.8683
420	12.0000	0.9510	0.9472
421	16.0000	1.2680	1.2629
422	13.0000	1.0303	1.0261
423	14.0000	1.1095	1.1051
424	8.0000	0.6340	0.6315
425	8.0000	0.6340	0.6315
426	10.0000	0.7925	0.7893
427	16.0000	1.2680	1.2629
428	12.0000	0.9510	0.9472
429	14.0000	1.1095	1.1051
430	11.0000	0.8718	0.8683
431	8.0000	0.6340	0.6315
432	12.0000	0.9510	0.9472
433	9.0000	0.7133	0.7104
434	13.0000	1.0303	1.0261
435	14.0000	1.1095	1.1051
436	10.0000	0.7925	0.7893
437	10.0000	0.7925	0.7893
438	10.0000	0.7925	0.7893
439	10.0000	0.7925	0.7893
440	10.0000	0.7925	0.7893
441	11.0000	0.8718	0.8683
442	12.0000	0.9510	0.9472
443	9.0000	0.7133	0.7104
444	12.0000	0.9510	0.9472
445	11.0000	0.8718	0.8683
446	12.0000	0.9510	0.9472
447	10.0000	0.7925	0.7893
448	9.0000	0.7133	0.7104
449	12.0000	0.9510	0.9472
450	12.0000	0.9510	0.9472
451	11.0000	0.8718	0.8683
452	7.0000	0.5548	0.5525
453	10.0000	0.7925	0.7893
454	7.0000	0.5548	0.5525
455	12.0000	0.9510	0.9472
456	7.0000	0.5548	0.5525
457	9.0000	0.7133	0.7104
458	12.0000	0.9510	0.9472
459	8.0000	0.6340	0.6315
460	10.0000	0.7925	0.7893
461	12.0000	0.9510	0.9472
462	7.0000	0.5548	0.5525
463	10.0000	0.7925	0.7893
464	7.0000	0.5548	0.5525
465	12.0000	0.9510	0.9472
466	8.0000	0.6340	0.6315
467	10.0000	0.7925	0.7893
468	12.0000	0.9510	0.9472
469	14.0000	1.1095	1.1051
470	16.0000	1.2680	1.2629
471	8.0000	0.6340	0.6315
472	12.0000	0.9510	0.9472
473	12.0000	0.9510	0.9472
474	8.0000	0.6340	0.6315
475	12.0000	0.9510	0.9472
476	10.0000	0.7925	0.7893
477	10.0000	0.7925	0.7893
478	14.0000	1.1095	1.1051
479	13.0000	1.0303	1.0261
480	10.0000	0.7925	0.7893
481	8.0000	0.6340	0.6315
482	11.0000	0.8718	0.8683
483	12.0000	0.9510	0.9472
484	12.0000	0.9510	0.9472
485	11.0000	0.8718	0.8683
486	9.0000	0.7133	0.7104
487	12.0000	0.9510	0.9472
488	6.0000	0.4755	0.4736
489	10.0000	0.7925	0.7893
490	12.0000	0.9510	0.9472
491	12.0000	0.9510	0.9472
492	14.0000	1.1095	1.1051
493	10.0000	0.7925	0.7893
494	12.0000	0.9510	0.9472
495	12.0000	0.9510	0.9472
496	11.0000	0.8718	0.8683
497	12.0000	0.9510	0.9472
498	10.0000	0.7925	0.7893
499	14.0000	1.1095	1.1051
500	8.0000	0.6340	0.6315
501	10.0000	0.7925	0.7893
502	12.0000	0.9510	0.9472
503	12.0000	0.9510	0.9472
504	14.0000	1.1095	1.1051
505	12.0000	0.9510	0.9472
506	9.0000	0.7133	0.7104
507	10.0000	0.7925	0.7893
508	12.0000	0.9510	0.9472
509	14.0000	1.1095	1.1051
510	9.0000	0.7133	0.7104
511	14.0000	1.1095	1.1051
512	12.0000	0.9510	0.9472
513	13.0000	1.0303	1.0261
514	12.0000	0.9510	0.9472
515	12.0000	0.9510	0.9472
516	12.0000	0.9510	0.9472
517	12.0000	0.9510	0.9472
518	14.0000	1.1095	1.1051
519	13.0000	1.0303	1.0261
520	12.0000	0.9510	0.9472
521	10.0000	0.7925	0.7893
522	13.0000	1.0303	1.0261
523	10.0000	0.7925	0.7893
524	12.0000	0.9510	0.9472
525	14.0000	1.1095	1.1051
526	14.0000	1.1095	1.1051
527	11.0000	0.8718	0.8683
528	8.0000	0.6340	0.6315
529	12.0000	0.9510	0.9472
530	10.0000	0.7925	0.7893
531	14.0000	1.1095	1.1051
532	14.0000	1.1095	1.1051
533	7.0000	0.5548	0.5525
534	10.0000	0.7925	0.7893
535	7.0000	0.5548	0.5525
536	13.0000	1.0303	1.0261
537	9.0000	0.7133	0.7104
538	10.0000	0.7925	0.7893
539	12.0000	0.9510	0.9472
540	11.0000	0.8718	0.8683
541	10.0000	0.7925	0.7893
542	14.0000	1.1095	1.1051
543	12.0000	0.9510	0.9472
544	12.0000	0.9510	0.9472
545	10.0000	0.7925	0.7893
546	11.0000	0.8718	0.8683
547	8.0000	0.6340	0.6315
548	10.0000	0.7925	0.7893
549	13.0000	1.0303	1.0261
550	10.0000	0.7925	0.7893
551	13.0000	1.0303	1.0261
552	8.0000	0.6340	0.6315
553	8.0000	0.6340	0.6315
554	14.0000	1.1095	1.1051
555	12.0000	0.9510	0.9472
556	14.0000	1.1095	1.1051
557	14.0000	1.1095	1.1051
558	10.0000	0.7925	0.7893
559	14.0000	1.1095	1.1051
560	11.0000	0.8718	0.8683
561	14.0000	1.1095	1.1051
562	9.0000	0.7133	0.7104
563	12.0000	0.9510	0.9472
564	12.0000	0.9510	0.9472
565	10.0000	0.7925	0.7893
566	12.0000	0.9510	0.9472
567	12.0000	0.9510	0.9472
568	12.0000	0.9510	0.9472
569	14.0000	1.1095	1.1051
570	10.0000	0.7925	0.7893
571	10.0000	0.7925	0.7893
572	10.0000	0.7925	0.7893
573	12.0000	0.9510	0.9472
574	7.0000	0.5548	0.5525
575	11.0000	0.8718	0.8683
576	13.0000	1.0303	1.0261
577	10.0000	0.7925	0.7893
578	12.0000	0.9510	0.9472
579	14.0000	1.1095	1.1051
580	14.0000	1.1095	1.1051
581	12.0000	0.9510	0.9472
582	10.0000	0.7925	0.7893
583	10.0000	0.7925	0.7893
584	11.0000	0.8718	0.8683
585	12.0000	0.9510	0.9472
586	9.0000	0.7133	0.7104
587	8.0000	0.6340	0.6315
588	11.0000	0.8718	0.8683
589	10.0000	0.7925	0.7893
590	13.0000	1.0303	1.0261
591	14.0000	1.1095	1.1051
592	12.0000	0.9510	0.9472
593	13.0000	1.0303	1.0261
594	9.0000	0.7133	0.7104
595	12.0000	0.9510	0.9472
596	12.0000	0.9510	0.9472
597	10.0000	0.7925	0.7893
598	16.0000	1.2680	1.2629
599	10.0000	0.7925	0.7893
600	7.0000	0.5548	0.5525
601	10.0000	0.7925	0.7893
602	10.0000	0.7925	0.7893
603	11.0000	0.8718	0.8683
604	12.0000	0.9510	0.9472
605	8.0000	0.6340	0.6315
606	11.0000	0.8718	0.8683
607	9.0000	0.7133	0.7104
608	4.0000	0.3170	0.3157
609	10.0000	0.7925	0.7893
610	7.0000	0.5548	0.5525
611	9.0000	0.7133	0.7104
612	14.0000	1.1095	1.1051
613	7.0000	0.5548	0.5525
614	14.0000	1.1095	1.1051
615	12.0000	0.9510	0.9472
616	10.0000	0.7925	0.7893
617	11.0000	0.8718	0.8683
618	12.0000	0.9510	0.9472
619	10.0000	0.7925	0.7893
620	12.0000	0.9510	0.9472
621	12.0000	0.9510	0.9472
622	12.0000	0.9510	0.9472
623	11.0000	0.8718	0.8683
624	14.0000	1.1095	1.1051
625	8.0000	0.6340	0.6315
626	12.0000	0.9510	0.9472
627	10.0000	0.7925	0.7893
628	8.0000	0.6340	0.6315
629	12.0000	0.9510	0.9472
630	9.0000	0.7133	0.7104
631	10.0000	0.7925	0.7893
632	12.0000	0.9510	0.9472
633	11.0000	0.8718	0.8683
634	12.0000	0.9510	0.9472
635	11.0000	0.8718	0.8683
636	12.0000	0.9510	0.9472
637	10.0000	0.7925	0.7893
638	12.0000	0.9510	0.9472
639	12.0000	0.9510	0.9472
640	14.0000	1.1095	1.1051
641	12.0000	0.9510	0.9472
642	6.0000	0.4755	0.4736
643	10.0000	0.7925	0.7893
644	16.0000	1.2680	1.2629
645	12.0000	0.9510	0.9472
646	14.0000	1.1095	1.1051
647	8.0000	0.6340	0.6315
648	10.0000	0.7925	0.7893
649	11.0000	0.8718	0.8683
650	14.0000	1.1095	1.1051
651	8.0000	0.6340	0.6315
652	12.0000	0.9510	0.9472
653	10.0000	0.7925	0.7893
654	10.0000	0.7925	0.7893
655	12.0000	0.9510	0.9472
656	12.0000	0.9510	0.9472
657	6.0000	0.4755	0.4736
658	14.0000	1.1095	1.1051
659	11.0000	0.8718	0.8683
660	14.0000	1.1095	1.1051
661	12.0000	0.9510	0.9472
662	12.0000	0.9510	0.9472
663	7.0000	0.5548	0.5525
664	8.0000	0.6340	0.6315
665	12.0000	0.9510	0.9472
666	16.0000	1.2680	1.2629
667	12.0000	0.9510	0.9472
668	6.0000	0.4755	0.4736
669	10.0000	0.7925	0.7893
670	12.0000	0.9510	0.9472
671	14.0000	1.1095	1.1051
672	12.0000	0.9510	0.9472
673	9.0000	0.7133	0.7104
674	8.0000	0.6340	0.6315
675	13.0000	1.0303	1.0261
676	10.0000	0.7925	0.7893
677	10.0000	0.7925	0.7893
678	14.0000	1.1095	1.1051
679	10.0000	0.7925	0.7893
680	8.0000	0.6340	0.6315
681	12.0000	0.9510	0.9472
682	12.0000	0.9510	0.9472
683	9.0000	0.7133	0.7104
684	12.0000	0.9510	0.9472
685	9.0000	0.7133	0.7104
686	12.0000	0.9510	0.9472
687	8.0000	0.6340	0.6315
688	10.0000	0.7925	0.7893
689	10.0000	0.7925	0.7893
690	14.0000	1.1095	1.1051
691	9.0000	0.7133	0.7104
692	14.0000	1.1095	1.1051
693	12.0000	0.9510	0.9472
694	12.0000	0.9510	0.9472
695	12.0000	0.9510	0.9472
696	12.0000	0.9510	0.9472
697	7.0000	0.5548	0.5525
698	10.0000	0.7925	0.7893
699	10.0000	0.7925	0.7893
700	12.0000	0.9510	0.9472
701	12.0000	0.9510	0.9472
702	12.0000	0.9510	0.9472
703	10.0000	0.7925	0.7893
704	12.0000	0.9510	0.9472
705	14.0000	1.1095	1.1051
706	8.0000	0.6340	0.6315
707	14.0000	1.1095	1.1051
708	8.0000	0.6340	0.6315
709	11.0000	0.8718	0.8683
710	12.0000	0.9510	0.9472
711	8.0000	0.6340	0.6315
712	7.0000	0.5548	0.5525
713	14.0000	1.1095	1.1051
714	12.0000	0.9510	0.9472
715	12.0000	0.9510	0.9472
716	10.0000	0.7925	0.7893
717	14.0000	1.1095	1.1051
718	14.0000	1.1095	1.1051
719	11.0000	0.8718	0.8683
720	12.0000	0.9510	0.9472
721	7.0000	0.5548	0.5525
722	12.0000	0.9510	0.9472
723	8.0000	0.6340	0.6315
724	8.0000	0.6340	0.6315
725	10.0000	0.7925	0.7893
726	7.0000	0.5548	0.5525
727	9.0000	0.7133	0.7104
728	12.0000	0.9510	0.9472
729	10.0000	0.7925	0.7893
730	14.0000	1.1095	1.1051
731	10.0000	0.7925	0.7893
732	8.0000	0.6340	0.6315
733	10.0000	0.7925	0.7893
734	10.0000	0.7925	0.7893
735	8.0000	0.6340	0.6315
736	8.0000	0.6340	0.6315
737	11.0000	0.8718	0.8683
738	12.0000	0.9510	0.9472
739	11.0000	0.8718	0.8683
740	7.0000	0.5548	0.5525
741	12.0000	0.9510	0.9472
742	10.0000	0.7925	0.7893
743	11.0000	0.8718	0.8683
744	14.0000	1.1095	1.1051
745	10.0000	0.7925	0.7893
746	14.0000	1.1095	1.1051
747	14.0000	1.1095	1.1051
748	12.0000	0.9510	0.9472
749	13.0000	1.0303	1.0261
750	7.0000	0.5548	0.5525
751	12.0000	0.9510	0.9472
752	11.0000	0.8718	0.8683
753	14.0000	1.1095	1.1051
754	12.0000	0.9510	0.9472
755	10.0000	0.7925	0.7893
756	10.0000	0.7925	0.7893
757	14.0000	1.1095	1.1051
758	10.0000	0.7925	0.7893
759	13.0000	1.0303	1.0261
760	10.0000	0.7925	0.7893
761	13.0000	1.0303	1.0261
762	12.0000	0.9510	0.9472
763	12.0000	0.9510	0.9472
764	10.0000	0.7925	0.7893
765	10.0000	0.7925	0.7893
766	11.0000	0.8718	0.8683
767	12.0000	0.9510	0.9472
768	11.0000	0.8718	0.8683
769	14.0000	1.1095	1.1051
770	14.0000	1.1095	1.1051
771	9.0000	0.7133	0.7104
772	10.0000	0.7925	0.7893
773	10.0000	0.7925	0.7893
774	12.0000	0.9510	0.9472
775	12.0000	0.9510	0.9472
776	12.0000	0.9510	0.9472
777	13.0000	1.0303	1.0261
778	12.0000	0.9510	0.9472
779	12.0000	0.9510	0.9472
780	12.0000	0.9510	0.9472
781	10.0000	0.7925	0.7893
782	10.0000	0.7925	0.7893
783	12.0000	0.9510	0.9472
784	10.0000	0.7925	0.7893
785	10.0000	0.7925	0.7893
786	10.0000	0.7925	0.7893
787	9.0000	0.7133	0.7104
788	12.0000	0.9510	0.9472
789	13.0000	1.0303	1.0261
790	14.0000	1.1095	1.1051
791	10.0000	0.7925	0.7893
792	14.0000	1.1095	1.1051
793	12.0000	0.9510	0.9472
794	12.0000	0.9510	0.9472
795	9.0000	0.7133	0.7104
796	11.0000	0.8718	0.8683
797	12.0000	0.9510	0.9472
798	12.0000	0.9510	0.9472
799	12.0000	0.9510	0.9472
800	12.0000	0.9510	0.9472
801	12.0000	0.9510	0.9472
802	12.0000	0.9510	0.9472
803	12.0000	0.9510	0.9472
804	6.0000	0.4755	0.4736
805	9.0000	0.7133	0.7104
806	10.0000	0.7925	0.7893
807	10.0000	0.7925	0.7893
808	11.0000	0.8718	0.8683
809	9.0000	0.7133	0.7104
810	13.0000	1.0303	1.0261
811	14.0000	1.1095	1.1051
812	10.0000	0.7925	0.7893
813	6.0000	0.4755	0.4736
814	13.0000	1.0303	1.0261
815	10.0000	0.7925	0.7893
816	14.0000	1.1095	1.1051
817	14.0000	1.1095	1.1051
818	12.0000	0.9510	0.9472
